param_count_m,architecture_family,task_type,model_flops_g,input_resolution,precision,batch_size,device_type,compute_tflops,memory_bandwidth_gbs,vram_or_ram_gb,hw_class,framework,roofline_ms_per_image,ram_pressure_ratio,ms_per_image,sample_weight,source
25.0,transformer,detection,70.60437575194179,832,fp32,1,gpu,9.0,300.0,8.0,consumer_low,onnxruntime,356.02187875970895,2.8665533699948944,265.70643801051125,1.0,synthetic
5.0,transformer,detection,14.130483553684124,832,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,pytorch,64.47520527745647,3.1896911503912424,66.9905259397912,1.0,synthetic
44.0,cnn,detection,118.90371750412478,416,fp16,1,gpu,9.0,300.0,8.0,consumer_low,pytorch,597.5185875206239,3.8307469348694143,610.4600701633827,1.0,synthetic
150.0,hybrid,detection,520.0049157194229,832,fp16,1,cpu,0.6,300.0,8.0,cpu_4thread,pytorch,23775.734648377627,3.9811593208140317,22302.23560501211,1.0,synthetic
150.0,hybrid,segmentation,329.8299702582118,768,int8,1,gpu,700.0,300.0,8.0,datacenter,pytorch,1652.149851291059,4.52891720614569,1338.9410620934973,1.0,synthetic
68.0,cnn,segmentation,194.2610265067426,768,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,onnxruntime,974.305132533713,2.604581008754727,865.3961282624274,1.0,synthetic
25.0,hybrid,segmentation,60.874040252737224,512,int8,1,gpu,65.0,300.0,8.0,consumer_flagship,onnxruntime,307.3702012636861,4.403466791903472,315.56476483798343,1.0,synthetic
5.0,transformer,segmentation,11.775873380797393,768,int8,1,cpu,0.15,300.0,8.0,cpu_1thread,onnxruntime,36.92777308637509,1.3150793802689578,42.07066265319088,1.0,synthetic
11.0,cnn,classification,4.287232070423684,384,int8,1,gpu,150.0,300.0,8.0,datacenter_low,tensorrt,1.9746059668593974,3.657903745487582,2.771579914243096,1.0,synthetic
100.0,transformer,segmentation,266.6121476487611,768,fp16,1,cpu,1.0,300.0,8.0,cpu_modern_mt,onnxruntime,1336.0607382438054,4.207092515918761,1892.5851943269317,1.0,synthetic
11.0,hybrid,classification,3.4958038209266404,256,fp32,1,gpu,65.0,300.0,8.0,consumer_flagship,tensorrt,20.479019104633203,2.926595603036473,26.66334278620346,1.0,synthetic
68.0,hybrid,segmentation,180.075012887944,512,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,onnxruntime,903.3750644397201,4.107918392020052,813.7009059788554,1.0,synthetic
5.0,cnn,classification,2.0999473787832232,256,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,pytorch,107.47759521039332,4.527765138301002,60.68318908177095,1.0,synthetic
68.0,cnn,detection,244.19099080405852,832,fp16,1,gpu,150.0,300.0,8.0,datacenter_low,coreml,1223.9549540202925,4.193227645203645,731.7581608228763,1.0,synthetic
68.0,hybrid,detection,214.3995076400819,640,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,1074.9975382004095,4.628669879394923,1445.4793438505299,1.0,synthetic
44.0,cnn,detection,162.41434644630758,416,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,815.0717322315379,2.3254950352113153,504.6081406421742,1.0,synthetic
5.0,cnn,segmentation,12.627421475828383,512,fp32,1,cpu,0.15,300.0,8.0,cpu_1thread,tensorrt,66.13710737914192,4.033994045727754,74.88313755468714,1.0,synthetic
68.0,hybrid,segmentation,170.24046662877365,512,fp16,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tensorrt,854.2023331438683,2.078173657956779,846.4019900994114,1.0,synthetic
150.0,transformer,detection,492.55395073904566,640,fp32,1,cpu,0.15,300.0,8.0,cpu_1thread,coreml,2465.7697536952282,3.287632338625099,2285.4479561558237,1.0,synthetic
11.0,cnn,classification,4.461902006975904,384,int8,1,gpu,65.0,300.0,8.0,consumer_flagship,tflite,25.30951003487952,2.865375051254385,41.13176235260183,1.0,synthetic
150.0,cnn,segmentation,350.84711408865627,768,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,tflite,1757.2355704432814,2.4298879742928032,1520.5910261818647,1.0,synthetic
25.0,hybrid,detection,64.83294559414831,416,fp32,1,gpu,65.0,300.0,8.0,consumer_flagship,pytorch,23.0657966613889,2.71112452675604,26.856304128179133,1.0,synthetic
68.0,cnn,classification,26.410293481120366,256,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,tensorrt,6.642571924516397,2.7557247961022644,8.446289914108144,1.0,synthetic
150.0,hybrid,detection,459.89615960652895,416,fp16,1,gpu,45.0,300.0,8.0,consumer_high,tflite,2302.480798032645,4.949486869734225,1753.1293361436071,1.0,synthetic
68.0,cnn,classification,21.370607681824968,384,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,pytorch,988.1467710594011,2.328874958990007,633.9936360201183,1.0,synthetic
68.0,transformer,detection,216.72038613106702,832,int8,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tensorrt,1086.601930655335,3.1360719899990066,824.6692547866617,1.0,synthetic
150.0,cnn,segmentation,420.40238538593564,768,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,2105.0119269296783,2.0965892662620105,2224.4396781718365,1.0,synthetic
5.0,transformer,detection,16.761103079902217,416,fp32,1,gpu,700.0,300.0,8.0,datacenter,tensorrt,86.80551539951108,2.1661721900628175,128.99105376429873,1.0,synthetic
150.0,transformer,segmentation,408.1515864814479,768,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tensorrt,2043.7579324072394,4.458038446165313,1513.6856107709248,1.0,synthetic
68.0,cnn,detection,253.3808498522052,640,fp32,1,gpu,45.0,300.0,8.0,consumer_high,tflite,1269.904249261026,4.4392608923414585,1526.1578824709015,1.0,synthetic
44.0,transformer,segmentation,105.48179654410488,512,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,tensorrt,530.4089827205244,2.96199417866855,673.5264141665922,1.0,synthetic
5.0,hybrid,classification,1.9740194755857976,224,int8,1,gpu,45.0,300.0,8.0,consumer_high,coreml,12.870097377928989,1.0142126968925447,13.528540171220396,1.0,synthetic
5.0,cnn,detection,12.823338897821928,640,fp16,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,67.11669448910965,4.366931563556881,84.90779346001993,1.0,synthetic
11.0,hybrid,classification,4.512241330347769,384,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,onnxruntime,25.561206651738846,2.3537189354608525,32.28645221509015,1.0,synthetic
150.0,transformer,detection,428.5411171168682,832,int8,1,cpu,0.15,300.0,8.0,cpu_1thread,pytorch,76480.9377606763,2.2495810305545216,84415.42064117672,1.0,synthetic
68.0,hybrid,segmentation,161.61384617250522,768,int8,1,gpu,700.0,300.0,8.0,datacenter,tensorrt,811.0692308625261,3.5611166493229036,1463.8522273621704,1.0,synthetic
25.0,cnn,detection,91.27520373388268,640,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,459.3760186694134,3.4880986698242444,595.6632001828837,1.0,synthetic
11.0,cnn,segmentation,26.296944774833698,512,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,coreml,134.48472387416848,2.3577347339577837,209.31492869798632,1.0,synthetic
5.0,transformer,classification,1.6863532241962669,256,fp16,1,cpu,0.15,300.0,8.0,cpu_1thread,tflite,11.431766120981335,2.1328862929909773,6.428914814539138,1.0,synthetic
11.0,transformer,classification,3.987152636428948,384,int8,1,gpu,700.0,300.0,8.0,datacenter,onnxruntime,22.93576318214474,3.6490527675597084,14.228513683809378,1.0,synthetic
11.0,cnn,detection,29.259708600614456,832,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,pytorch,1348.6786830480808,4.21465040040896,1095.7962245655067,1.0,synthetic
100.0,cnn,detection,307.42338629439723,832,fp32,1,cpu,0.15,300.0,8.0,cpu_1thread,onnxruntime,865.6277517831954,2.2127237669955253,1274.7548440901578,1.0,synthetic
5.0,transformer,classification,1.9372546867767548,384,int8,1,gpu,700.0,300.0,8.0,datacenter,tensorrt,12.686273433883773,2.0845516462761937,12.572549891405377,1.0,synthetic
11.0,hybrid,detection,33.69691022427189,416,fp16,1,gpu,9.0,300.0,8.0,consumer_low,onnxruntime,171.48455112135946,2.651700423777304,141.0230431273929,1.0,synthetic
25.0,hybrid,classification,9.656818364886094,256,fp32,1,gpu,65.0,300.0,8.0,consumer_flagship,tflite,51.28409182443047,3.0893853285382167,53.149227676404365,1.0,synthetic
25.0,transformer,segmentation,58.68412736813558,512,int8,1,gpu,65.0,300.0,8.0,consumer_flagship,pytorch,21.16273742043796,4.253098884612825,10.429499942525407,1.0,synthetic
68.0,hybrid,detection,203.6432965902758,640,fp32,1,gpu,65.0,300.0,8.0,consumer_flagship,pytorch,66.02760029469036,4.137983676940237,37.181704994119315,1.0,synthetic
100.0,cnn,segmentation,303.4507451155107,768,int8,1,gpu,65.0,300.0,8.0,consumer_flagship,onnxruntime,1520.2537255775535,4.000268183922132,990.5799363456799,1.0,synthetic
5.0,hybrid,segmentation,12.85222949969001,512,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,pytorch,67.26114749845004,2.1818310713534403,80.94783172180223,1.0,synthetic
5.0,hybrid,classification,1.4669645104931892,384,fp32,1,gpu,9.0,300.0,8.0,consumer_low,tflite,10.334822552465946,2.1137508322208998,14.914985340705975,1.0,synthetic
5.0,transformer,classification,1.7197714283444239,384,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,onnxruntime,11.59885714172212,3.152480549277445,9.887464649089154,1.0,synthetic
44.0,cnn,segmentation,133.13767247891468,512,fp16,1,cpu,0.6,300.0,8.0,cpu_4thread,onnxruntime,668.6883623945735,4.510710335949964,883.2582255273973,1.0,synthetic
100.0,cnn,classification,37.310673573355835,384,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,tensorrt,8.94255212397808,2.0481764680403414,7.550714367463434,1.0,synthetic
100.0,transformer,detection,269.6973660933659,832,int8,1,gpu,45.0,300.0,8.0,consumer_high,tensorrt,1351.4868304668294,2.8777893308718285,1219.1899952086637,1.0,synthetic
150.0,cnn,segmentation,398.0792499184013,512,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,tflite,1993.3962495920064,3.847369396940374,2292.212468856692,1.0,synthetic
150.0,hybrid,classification,53.56608025381521,384,fp32,1,gpu,45.0,300.0,8.0,consumer_high,tflite,270.83040126907605,2.751504274087819,193.2487234067065,1.0,synthetic
5.0,transformer,detection,15.175166023799886,640,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,tflite,78.87583011899943,4.693115679417741,74.73154230198338,1.0,synthetic
150.0,cnn,classification,62.5735266751524,224,int8,1,gpu,150.0,300.0,8.0,datacenter_low,tflite,315.867633375762,3.9429787569208847,291.70566845686216,1.0,synthetic
44.0,cnn,detection,164.27548780675903,416,fp16,1,gpu,700.0,300.0,8.0,datacenter,onnxruntime,824.3774390337951,4.990287754959227,754.2541629279945,1.0,synthetic
44.0,cnn,detection,118.21299363098566,416,fp16,1,gpu,25.0,300.0,8.0,consumer_mid,coreml,594.0649681549284,4.0479254043351816,610.4355799876499,1.0,synthetic
25.0,transformer,segmentation,58.57374127994454,768,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,onnxruntime,295.8687063997227,3.309462047923122,480.72921035791774,1.0,synthetic
150.0,hybrid,classification,47.261467237553695,256,fp16,1,gpu,150.0,300.0,8.0,datacenter_low,tflite,239.30733618776847,3.0033385606349743,167.07946039036798,1.0,synthetic
11.0,transformer,classification,3.6059841000616912,256,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,pytorch,20.177587077159657,4.433048330787968,13.249593716681147,1.0,synthetic
44.0,transformer,segmentation,98.71266990079918,512,int8,1,gpu,9.0,300.0,8.0,consumer_low,coreml,496.56334950399594,2.63138665142601,468.54415680891503,1.0,synthetic
100.0,transformer,classification,33.124187485762114,256,int8,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tensorrt,168.62093742881058,2.829231623281024,167.76904944114816,1.0,synthetic
68.0,hybrid,detection,223.5820800410559,640,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,tflite,1120.9104002052795,3.3549100540496704,815.9309071120706,1.0,synthetic
5.0,hybrid,classification,1.7044713744458517,224,fp16,1,cpu,0.15,300.0,8.0,cpu_1thread,tensorrt,11.522356872229258,2.160250015803532,10.16340372107234,1.0,synthetic
150.0,hybrid,segmentation,406.8944277437359,512,int8,1,gpu,9.0,300.0,8.0,consumer_low,tflite,2037.4721387186794,4.146059637500617,1869.3129088429935,1.0,synthetic
5.0,cnn,classification,1.6609669924422439,256,int8,1,gpu,700.0,300.0,8.0,datacenter,coreml,11.304834962211219,2.4030134220953583,16.053006173049784,1.0,synthetic
5.0,transformer,segmentation,10.73734291674256,768,fp32,1,gpu,65.0,300.0,8.0,consumer_flagship,onnxruntime,56.6867145837128,2.5768751696932393,76.20298246171922,1.0,synthetic
100.0,transformer,segmentation,215.1267027100868,768,fp16,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,1078.633513550434,3.723926211865517,1183.3671155477832,1.0,synthetic
100.0,transformer,segmentation,216.70099464532308,768,fp32,1,gpu,9.0,300.0,8.0,consumer_low,tflite,1086.5049732266154,2.8199370759611586,1220.8141779708174,1.0,synthetic
11.0,cnn,segmentation,26.285915061789435,768,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,tensorrt,6.616328078037571,2.2188795917388644,4.072648851797909,1.0,synthetic
68.0,cnn,detection,237.68555075331122,640,fp16,1,gpu,45.0,300.0,8.0,consumer_high,onnxruntime,1191.4277537665562,2.897240634966234,1345.7801143961424,1.0,synthetic
100.0,cnn,segmentation,255.04691441042328,512,fp32,1,gpu,65.0,300.0,8.0,consumer_flagship,coreml,1278.2345720521164,3.6965956307721726,1380.4364994331224,1.0,synthetic
150.0,transformer,classification,60.93329815040712,224,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tflite,307.6664907520356,3.486414689196,279.87815708520696,1.0,synthetic
5.0,hybrid,segmentation,15.295413493452976,512,int8,1,gpu,65.0,300.0,8.0,consumer_flagship,coreml,79.47706746726487,2.400840157224795,83.92905697356844,1.0,synthetic
11.0,cnn,segmentation,26.57613526904968,512,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,tensorrt,6.677564541769482,3.096926488112634,8.829436665777466,1.0,synthetic
5.0,transformer,classification,1.431834565914226,384,fp16,1,cpu,0.6,300.0,8.0,cpu_4thread,pytorch,76.94483966228013,4.32055757072631,124.10723579807855,1.0,synthetic
44.0,hybrid,segmentation,98.3755932494697,512,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,tensorrt,494.8779662473485,3.3324772169375008,599.7201944899842,1.0,synthetic
5.0,cnn,segmentation,11.319688702888362,768,int8,1,gpu,9.0,300.0,8.0,consumer_low,coreml,59.59844351444181,2.3562455259341126,44.77286070193337,1.0,synthetic
100.0,transformer,classification,31.228885039259787,256,int8,1,gpu,9.0,300.0,8.0,consumer_low,onnxruntime,159.14442519629893,2.8742067988647344,182.2508407035441,1.0,synthetic
150.0,cnn,detection,547.3740138529919,640,fp16,1,cpu,0.15,300.0,8.0,cpu_1thread,pytorch,97687.85651220495,3.4837587536079373,86007.28162539392,1.0,synthetic
11.0,hybrid,segmentation,23.847175756748612,768,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,tflite,122.23587878374306,4.956034156061932,120.8852147025068,1.0,synthetic
68.0,transformer,detection,225.26923109245564,832,fp32,1,gpu,45.0,300.0,8.0,consumer_high,pytorch,1129.3461554622781,2.2306013101452646,1280.8244528138405,1.0,synthetic
5.0,hybrid,segmentation,14.559434782197847,768,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,onnxruntime,75.79717391098924,4.775984161592492,46.858205230691595,1.0,synthetic
5.0,hybrid,classification,2.0121110717443114,384,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,onnxruntime,13.060555358721556,2.1052628336489,8.882297020321573,1.0,synthetic
25.0,cnn,classification,9.279901255453208,256,fp32,1,gpu,9.0,300.0,8.0,consumer_low,tflite,49.39950627726604,3.6047143525693848,34.80583877516405,1.0,synthetic
5.0,cnn,segmentation,12.788601130902176,512,int8,1,gpu,9.0,300.0,8.0,consumer_low,onnxruntime,66.94300565451088,1.270724512102199,36.860881809910985,1.0,synthetic
150.0,transformer,segmentation,429.0131156919913,768,fp32,1,gpu,45.0,300.0,8.0,consumer_high,pytorch,2148.0655784599567,2.61335397869759,2167.76094050467,1.0,synthetic
5.0,transformer,detection,17.200672646360275,416,fp16,1,cpu,1.0,300.0,8.0,cpu_modern_mt,pytorch,89.00336323180137,4.801601119553959,93.69122910433231,1.0,synthetic
150.0,hybrid,classification,42.784384331132074,256,fp32,1,gpu,700.0,300.0,8.0,datacenter,pytorch,216.92192165566036,3.5007935224323856,112.77260363719554,1.0,synthetic
11.0,cnn,classification,4.395811358904532,256,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tflite,24.97905679452266,3.193043405435103,15.481163459130952,1.0,synthetic
25.0,cnn,segmentation,69.68690634694293,768,fp16,1,gpu,9.0,300.0,8.0,consumer_low,onnxruntime,351.43453173471465,4.672435682941409,424.38868037019745,1.0,synthetic
11.0,hybrid,segmentation,23.34979931566124,768,fp16,1,gpu,700.0,300.0,8.0,datacenter,onnxruntime,119.7489965783062,2.698339053312437,112.4303899777318,1.0,synthetic
25.0,transformer,detection,72.477788359117,832,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,pytorch,63.42502237402957,2.6638099958776427,54.34818885846292,1.0,synthetic
44.0,transformer,detection,123.6688667515225,832,fp16,1,gpu,9.0,300.0,8.0,consumer_low,pytorch,621.3443337576125,2.738797171942357,558.3278791324283,1.0,synthetic
5.0,cnn,segmentation,15.251677340278187,512,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,coreml,79.25838670139093,2.133571200401627,69.68535896095052,1.0,synthetic
44.0,transformer,segmentation,127.65664593123796,512,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,coreml,641.2832296561899,3.7272502505609317,404.811299766011,1.0,synthetic
150.0,cnn,segmentation,440.2605333074104,512,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,pytorch,2204.302666537052,4.335956453224728,1844.7321670794336,1.0,synthetic
5.0,hybrid,segmentation,15.027986909421886,512,int8,1,gpu,700.0,300.0,8.0,datacenter,coreml,78.13993454710943,2.31898248889759,72.24065139599658,1.0,synthetic
68.0,hybrid,detection,187.53396006436378,416,fp16,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,940.6698003218189,4.584424437028083,929.157106296987,1.0,synthetic
150.0,cnn,segmentation,363.38442222990903,512,fp32,1,gpu,45.0,300.0,8.0,consumer_high,tflite,1819.9221111495451,2.9806363692959588,1616.6566608143721,1.0,synthetic
150.0,cnn,classification,60.65563733882654,224,int8,1,gpu,150.0,300.0,8.0,datacenter_low,pytorch,53.324176542293394,2.0766422033648126,51.547457202338144,1.0,synthetic
44.0,hybrid,classification,14.822977233967828,224,fp16,1,gpu,700.0,300.0,8.0,datacenter,coreml,77.11488616983914,2.5179219223408733,75.07561915801293,1.0,synthetic
44.0,transformer,segmentation,103.06151367596071,512,int8,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,518.3075683798036,4.632795119484257,470.2536430172226,1.0,synthetic
150.0,cnn,classification,51.15703363305971,224,fp32,1,gpu,45.0,300.0,8.0,consumer_high,pytorch,258.78516816529856,2.426320879497747,312.03250691925297,1.0,synthetic
11.0,transformer,classification,3.479463075428118,384,int8,1,cpu,0.15,300.0,8.0,cpu_1thread,coreml,20.39731537714059,3.6387439028086654,12.700594332181685,1.0,synthetic
11.0,hybrid,classification,3.4457854844460254,256,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,tflite,20.22892742223013,4.3159672107640725,19.654105835407755,1.0,synthetic
5.0,transformer,segmentation,15.330871585756835,512,int8,1,gpu,700.0,300.0,8.0,datacenter,onnxruntime,79.65435792878418,1.1737073340211115,146.14209052858345,1.0,synthetic
100.0,transformer,detection,298.83712127802175,416,int8,1,gpu,45.0,300.0,8.0,consumer_high,tensorrt,1497.1856063901087,4.430909412000412,1152.2373740602638,1.0,synthetic
5.0,cnn,detection,17.663223705848257,832,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,coreml,91.31611852924128,3.453276412503197,79.74628206663859,1.0,synthetic
44.0,transformer,detection,142.92725020539243,832,fp32,1,gpu,700.0,300.0,8.0,datacenter,onnxruntime,717.6362510269621,4.374024572058909,736.4440673012193,1.0,synthetic
68.0,hybrid,detection,224.02595200473897,416,fp16,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tflite,1123.1297600236949,2.7959191103612566,914.6944131526208,1.0,synthetic
44.0,hybrid,classification,16.432097357579515,256,fp32,1,gpu,150.0,300.0,8.0,datacenter_low,pytorch,15.53958398231594,3.4626960898367747,19.082808212091773,1.0,synthetic
25.0,hybrid,classification,8.33411250337813,224,fp16,1,cpu,0.15,300.0,8.0,cpu_1thread,tensorrt,44.67056251689065,4.156633941182405,23.696076597675823,1.0,synthetic
100.0,transformer,classification,40.37426556780235,384,fp16,1,gpu,45.0,300.0,8.0,consumer_high,coreml,204.87132783901174,4.5668736985276315,362.8968315642305,1.0,synthetic
68.0,transformer,detection,214.73670537903408,416,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tflite,1076.6835268951704,4.504922220094671,1112.5821811065584,1.0,synthetic
11.0,hybrid,detection,30.66088705792925,640,fp16,1,cpu,1.0,300.0,8.0,cpu_modern_mt,pytorch,156.30443528964625,4.610429016655211,178.84123503015198,1.0,synthetic
150.0,cnn,detection,555.3458260869196,832,fp16,1,gpu,45.0,300.0,8.0,consumer_high,pytorch,2779.729130434598,3.9312213751317393,2076.7892484557633,1.0,synthetic
100.0,cnn,segmentation,262.650879941769,768,fp32,1,gpu,700.0,300.0,8.0,datacenter,tflite,1316.254399708845,3.595945399715002,1851.1092222002703,1.0,synthetic
68.0,transformer,classification,24.833037500841296,384,int8,1,gpu,9.0,300.0,8.0,consumer_low,tflite,127.16518750420649,3.1804416517658787,98.85954143040891,1.0,synthetic
150.0,hybrid,classification,62.26128563491721,384,int8,1,gpu,45.0,300.0,8.0,consumer_high,onnxruntime,314.306428174586,2.0227742485217424,385.7463735922111,1.0,synthetic
25.0,cnn,classification,9.004347041168923,224,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tflite,48.02173520584462,4.151560669175814,49.65947035531974,1.0,synthetic
68.0,cnn,segmentation,194.13206970459208,512,fp16,1,gpu,25.0,300.0,8.0,consumer_mid,tensorrt,973.6603485229605,2.1834128900366707,930.9860195754402,1.0,synthetic
44.0,transformer,segmentation,115.4089355239968,512,int8,1,cpu,1.0,300.0,8.0,cpu_modern_mt,onnxruntime,580.044677619984,3.1398683754422256,367.75235228542107,1.0,synthetic
68.0,cnn,segmentation,144.59835724219727,512,fp16,1,gpu,65.0,300.0,8.0,consumer_flagship,tensorrt,725.9917862109863,4.96976447382482,528.1835754165603,1.0,synthetic
5.0,hybrid,classification,1.545520110343563,224,int8,1,gpu,9.0,300.0,8.0,consumer_low,tflite,10.727600551717815,1.8171694230551494,6.617584766309192,1.0,synthetic
68.0,cnn,segmentation,211.26295563932703,768,fp16,1,gpu,25.0,300.0,8.0,consumer_mid,tensorrt,1059.3147781966352,4.089127549611698,1055.695234328371,1.0,synthetic
44.0,cnn,classification,13.00032966195749,384,fp32,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tensorrt,68.00164830978746,3.323446475140406,79.26224574883148,1.0,synthetic
5.0,cnn,detection,17.977718670506864,640,fp16,1,gpu,700.0,300.0,8.0,datacenter,pytorch,92.88859335253431,4.237253989952831,164.22147636770458,1.0,synthetic
25.0,transformer,classification,7.887141994350129,384,fp16,1,gpu,150.0,300.0,8.0,datacenter_low,onnxruntime,42.43570997175065,4.627098118827696,43.076971579673376,1.0,synthetic
150.0,transformer,detection,472.2859067345624,416,fp32,1,gpu,45.0,300.0,8.0,consumer_high,tflite,2364.429533672812,3.253456418318761,2676.5821607781045,1.0,synthetic
25.0,hybrid,segmentation,71.50812339787271,768,int8,1,gpu,9.0,300.0,8.0,consumer_low,onnxruntime,360.54061698936357,3.6440992166647788,326.7697936853945,1.0,synthetic
5.0,hybrid,classification,1.6673102265641502,384,fp32,1,gpu,25.0,300.0,8.0,consumer_mid,tflite,11.336551132820752,3.171686307281095,12.59137074162803,1.0,synthetic
150.0,transformer,detection,405.04279110434436,640,fp16,1,gpu,65.0,300.0,8.0,consumer_flagship,coreml,2028.2139555217218,4.686335941300124,2981.037329921034,1.0,synthetic
150.0,cnn,segmentation,317.5332553133,512,int8,1,gpu,700.0,300.0,8.0,datacenter,pytorch,1590.6662765665,3.9180162905042177,1427.808052940902,1.0,synthetic
100.0,hybrid,classification,40.91079613369959,384,int8,1,gpu,45.0,300.0,8.0,consumer_high,onnxruntime,207.55398066849796,2.4551198465116952,274.6561842056167,1.0,synthetic
11.0,hybrid,detection,36.14266269699445,640,int8,1,gpu,25.0,300.0,8.0,consumer_mid,pytorch,157.12446729164964,3.576895743798512,197.87646416604676,1.0,synthetic
100.0,transformer,classification,36.74635243869041,384,fp32,1,gpu,45.0,300.0,8.0,consumer_high,tensorrt,186.73176219345203,4.272580982398534,236.6091130160046,1.0,synthetic
11.0,cnn,classification,4.3751825621464135,256,fp32,1,gpu,9.0,300.0,8.0,consumer_low,coreml,24.875912810732068,4.9901792031731995,20.183966429026537,1.0,synthetic
100.0,transformer,segmentation,253.18828014680764,512,fp16,1,gpu,25.0,300.0,8.0,consumer_mid,onnxruntime,1268.9414007340383,2.0733941082768004,1845.9673316530634,1.0,synthetic
5.0,cnn,classification,1.6538318661098235,384,int8,1,cpu,1.0,300.0,8.0,cpu_modern_mt,tflite,11.269159330549117,2.0327682826143447,10.822482398998307,1.0,synthetic
150.0,hybrid,detection,398.2058657667658,416,int8,1,gpu,700.0,300.0,8.0,datacenter,pytorch,1994.029328833829,2.6098686663078685,1954.968923638945,1.0,synthetic
5.0,hybrid,classification,1.4650298001458837,384,int8,1,gpu,9.0,300.0,8.0,consumer_low,onnxruntime,10.325149000729418,1.8578484514905547,10.030194808317535,1.0,synthetic
44.0,cnn,classification,18.262463027712542,384,fp16,1,gpu,150.0,300.0,8.0,datacenter_low,onnxruntime,94.31231513856271,4.626669963048819,89.30870457923635,1.0,synthetic
100.0,cnn,detection,368.11954245700156,416,fp32,1,cpu,0.15,300.0,8.0,cpu_1thread,coreml,1843.5977122850077,2.229179950385917,1561.2365337259741,1.0,synthetic
44.0,transformer,detection,156.48333690402322,416,fp16,1,gpu,700.0,300.0,8.0,datacenter,coreml,785.4166845201161,2.2094489044566856,624.6254618930343,1.0,synthetic
150.0,hybrid,segmentation,398.8445246480531,512,fp32,1,gpu,65.0,300.0,8.0,consumer_flagship,onnxruntime,1997.2226232402654,4.972175165742815,1562.3232893920895,1.0,synthetic
68.0,cnn,classification,26.244543762435676,224,fp16,1,gpu,9.0,300.0,8.0,consumer_low,tflite,134.22271881217839,4.51081807487315,105.44162470960181,1.0,synthetic
150.0,cnn,segmentation,401.22929891366596,512,fp32,1,cpu,0.6,300.0,8.0,cpu_4thread,tflite,2009.1464945683297,4.838521114389036,2230.081644734504,1.0,synthetic
100.0,hybrid,detection,292.0113390138415,640,fp16,1,gpu,45.0,300.0,8.0,consumer_high,tensorrt,1463.0566950692075,3.7859586373486853,1908.99015508762,1.0,synthetic
5.0,transformer,segmentation,13.988683009271838,512,fp16,1,cpu,0.6,300.0,8.0,cpu_4thread,tensorrt,72.94341504635919,4.939409489312463,96.62060527982068,1.0,synthetic
5.0,cnn,classification,1.745638643960863,256,int8,1,gpu,45.0,300.0,8.0,consumer_high,pytorch,11.728193219804316,1.5859609822065086,10.834486389898084,1.0,synthetic
